"Data Entrada UTI";"Qualificação_Municípios.Região Covid-19";"IDADE (grupos)";"Novas Hospitalizações";"Cod_Região";"Cod_Macro"
"05/09/2020";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"05/09/2020";"Capão da Canoa - R04, R05";"DE 75 A 79 ANOS";1;4;"ME"
"11/09/2020";"Capão da Canoa - R04, R05";"DE 35 A 39 ANOS";1;4;"ME"
"19/09/2020";"Lajeado - R29, R30";"DE 45 A 49 ANOS";1;29;"VA"
"09/09/2020";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"15/09/2020";"Lajeado - R29, R30";"DE 75 A 79 ANOS";1;29;"VA"
"12/05/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";2;1;"CO"
"14/09/2020";"Lajeado - R29, R30";"DE 25 A 29 ANOS";1;29;"VA"
"11/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 25 A 29 ANOS";1;23;"SE"
"29/12/2020";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";1;1;"CO"
"13/09/2020";"Novo Hamburgo - R07";"DE 20 A 24 ANOS";1;7;"ME"
"06/05/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";1;1;"CO"
"02/05/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";3;1;"CO"
"15/09/2020";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";3;7;"ME"
"28/06/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"09/07/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"07/09/2020";"Novo Hamburgo - R07";"DE 40 A 44 ANOS";1;7;"ME"
"05/05/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"24/10/2020";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";1;1;"CO"
"25/03/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";4;1;"CO"
"30/05/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";2;1;"CO"
"08/05/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";3;1;"CO"
"15/09/2020";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";2;7;"ME"
"12/09/2020";"Erechim - R16";"DE 65 A 69 ANOS";1;16;"NO"
"17/09/2020";"Palmeira das Missões - R15, R20";"DE 50 A 54 ANOS";1;15;"NO"
"10/09/2020";"Pelotas - R21";"DE 70 A 74 ANOS";2;21;"SU"
"16/03/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"14/09/2020";"Pelotas - R21";"DE 35 A 39 ANOS";1;21;"SU"
"10/06/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"13/09/2020";"Bagé - R22";"DE 45 A 49 ANOS";1;22;"SU"
"07/05/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";3;1;"CO"
"18/09/2020";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"14/09/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"12/09/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"20/06/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";1;1;"CO"
"16/09/2020";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";1;1;"CO"
"02/04/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";4;1;"CO"
"16/09/2020";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";2;1;"CO"
"11/09/2020";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"22/06/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";2;1;"CO"
"15/05/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";2;1;"CO"
"15/09/2020";"Porto Alegre - R10";"DE 65 A 69 ANOS";2;10;"ME"
"12/09/2020";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"08/06/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"21/03/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";3;1;"CO"
"26/09/2020";"Porto Alegre - R10";"DE 65 A 69 ANOS";2;10;"ME"
"06/09/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";1;10;"ME"
"30/04/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"13/09/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";1;10;"ME"
"19/09/2020";"Porto Alegre - R10";"DE 65 A 69 ANOS";2;10;"ME"
"21/09/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";2;10;"ME"
"07/09/2020";"Uruguaiana - R03";"80 ANOS OU MAIS";1;3;"CO"
"12/09/2020";"Uruguaiana - R03";"DE 60 A 64 ANOS";1;3;"CO"
"17/09/2020";"Capão da Canoa - R04, R05";"DE 50 A 54 ANOS";1;4;"ME"
"08/09/2020";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";2;4;"ME"
"03/05/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"01/05/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";5;1;"CO"
"15/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 30 A 34 ANOS";1;23;"SE"
"09/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"10/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"21/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"16/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"18/09/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"20/06/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";3;1;"CO"
"11/06/2021";"Santa Maria - R01, R02";"DE 25 A 29 ANOS";1;1;"CO"
"10/09/2020";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";2;7;"ME"
"07/09/2020";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"16/09/2020";"Novo Hamburgo - R07";"DE 55 A 59 ANOS";1;7;"ME"
"08/09/2020";"Cachoeira do Sul - R27";"80 ANOS OU MAIS";1;27;"VA"
"04/07/2021";"Santa Maria - R01, R02";"DE 75 A 79 ANOS";1;1;"CO"
"06/09/2020";"Santa Rosa - R14";"DE 0 A 4 ANOS";1;14;"MI"
"08/06/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";1;1;"CO"
"10/09/2020";"Palmeira das Missões - R15, R20";"80 ANOS OU MAIS";1;15;"NO"
"12/09/2020";"Guaíba - R09";"DE 75 A 79 ANOS";1;9;"ME"
"11/09/2020";"Guaíba - R09";"DE 70 A 74 ANOS";2;9;"ME"
"22/05/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";2;1;"CO"
"31/05/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"18/09/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"06/07/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";1;1;"CO"
"19/01/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";2;1;"CO"
"14/09/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"09/09/2020";"Canoas - R08";"DE 70 A 74 ANOS";2;8;"ME"
"07/09/2020";"Canoas - R08";"DE 60 A 64 ANOS";1;8;"ME"
"09/05/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";2;1;"CO"
"16/09/2020";"Canoas - R08";"DE 75 A 79 ANOS";1;8;"ME"
"25/05/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";2;1;"CO"
"22/09/2020";"Santo Ângelo - R11";"DE 65 A 69 ANOS";1;11;"MI"
"15/09/2020";"Santo Ângelo - R11";"DE 30 A 34 ANOS";1;11;"MI"
"26/03/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";2;1;"CO"
"17/09/2020";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";2;17;"NO"
"09/09/2020";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"20/05/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";4;1;"CO"
"18/09/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";5;10;"ME"
"21/09/2020";"Porto Alegre - R10";"DE 50 A 54 ANOS";5;10;"ME"
"17/09/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";1;10;"ME"
"16/09/2020";"Porto Alegre - R10";"DE 55 A 59 ANOS";2;10;"ME"
"30/03/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";3;1;"CO"
"24/02/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"28/05/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";2;1;"CO"
"19/09/2020";"Porto Alegre - R10";"DE 40 A 44 ANOS";2;10;"ME"
"28/11/2020";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"25/09/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";2;10;"ME"
"16/09/2020";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"15/02/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"16/09/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";2;10;"ME"
"10/09/2020";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"19/05/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"17/09/2020";"Santa Cruz do Sul - R28";"DE 60 A 64 ANOS";1;28;"VA"
"11/09/2020";"Santa Cruz do Sul - R28";"DE 75 A 79 ANOS";1;28;"VA"
"24/09/2020";"Lajeado - R29, R30";"DE 65 A 69 ANOS";2;29;"VA"
"10/11/2020";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";2;1;"CO"
"22/01/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"18/12/2020";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";2;1;"CO"
"13/09/2020";"Lajeado - R29, R30";"DE 70 A 74 ANOS";2;29;"VA"
"06/07/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";2;1;"CO"
"15/06/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";4;1;"CO"
"14/09/2020";"Lajeado - R29, R30";"DE 60 A 64 ANOS";1;29;"VA"
"16/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"22/05/2021";"Santa Maria - R01, R02";"DE 20 A 24 ANOS";1;1;"CO"
"19/05/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";3;1;"CO"
"17/09/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";4;23;"SE"
"07/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"08/09/2020";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";1;7;"ME"
"12/09/2020";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"09/03/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";2;1;"CO"
"18/09/2020";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";1;7;"ME"
"17/09/2020";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";1;7;"ME"
"14/09/2020";"Novo Hamburgo - R07";"DE 30 A 34 ANOS";1;7;"ME"
"18/09/2020";"Novo Hamburgo - R07";"DE 20 A 24 ANOS";1;7;"ME"
"24/06/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"25/04/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"28/01/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";1;1;"CO"
"18/09/2020";"Erechim - R16";"DE 35 A 39 ANOS";1;16;"NO"
"04/11/2020";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"19/09/2020";"Erechim - R16";"DE 65 A 69 ANOS";1;16;"NO"
"05/07/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";2;1;"CO"
"10/09/2020";"Erechim - R16";"DE 50 A 54 ANOS";1;16;"NO"
"12/09/2020";"Cachoeira do Sul - R27";"DE 65 A 69 ANOS";1;27;"VA"
"18/09/2020";"Cachoeira do Sul - R27";"DE 60 A 64 ANOS";1;27;"VA"
"02/11/2020";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";1;1;"CO"
"08/09/2020";"Santa Rosa - R14";"DE 55 A 59 ANOS";1;14;"MI"
"16/09/2020";"Pelotas - R21";"DE 60 A 64 ANOS";1;21;"SU"
"16/09/2020";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"18/09/2020";"Guaíba - R09";"DE 35 A 39 ANOS";1;9;"ME"
"11/09/2020";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"21/09/2020";"Passo Fundo - R17, R18, R19";"DE 40 A 44 ANOS";1;17;"NO"
"10/09/2020";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"20/09/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";1;17;"NO"
"02/10/2020";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";2;1;"CO"
"14/09/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";2;1;"CO"
"10/09/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"26/09/2020";"Porto Alegre - R10";"DE 55 A 59 ANOS";1;10;"ME"
"03/12/2020";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"04/06/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";2;1;"CO"
"21/09/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";7;10;"ME"
"24/09/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";1;10;"ME"
"15/09/2020";"Porto Alegre - R10";"DE 45 A 49 ANOS";1;10;"ME"
"22/05/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";4;1;"CO"
"21/09/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";2;10;"ME"
"17/09/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";3;10;"ME"
"18/09/2020";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"29/05/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"14/09/2020";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"13/09/2020";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"21/09/2020";"Porto Alegre - R10";"DE 30 A 34 ANOS";1;10;"ME"
"13/09/2020";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"15/10/2020";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"15/09/2020";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"16/09/2020";"Santa Cruz do Sul - R28";"DE 50 A 54 ANOS";1;28;"VA"
"11/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"27/11/2020";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";1;1;"CO"
"18/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"29/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"08/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"16/10/2020";"Santa Maria - R01, R02";"DE 25 A 29 ANOS";1;1;"CO"
"11/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"10/07/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";1;1;"CO"
"29/06/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";2;1;"CO"
"04/05/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";1;1;"CO"
"14/09/2020";"Novo Hamburgo - R07";"DE 55 A 59 ANOS";1;7;"ME"
"24/05/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";2;1;"CO"
"06/04/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";1;1;"CO"
"27/03/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";2;1;"CO"
"17/09/2020";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"19/12/2020";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"27/06/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"19/09/2020";"Erechim - R16";"DE 40 A 44 ANOS";1;16;"NO"
"15/09/2020";"Cachoeira do Sul - R27";"DE 75 A 79 ANOS";1;27;"VA"
"05/06/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";2;1;"CO"
"26/09/2020";"Santa Rosa - R14";"DE 65 A 69 ANOS";1;14;"MI"
"19/09/2020";"Palmeira das Missões - R15, R20";"DE 40 A 44 ANOS";1;15;"NO"
"16/09/2020";"Palmeira das Missões - R15, R20";"DE 65 A 69 ANOS";1;15;"NO"
"21/04/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";2;1;"CO"
"16/09/2020";"Pelotas - R21";"DE 75 A 79 ANOS";1;21;"SU"
"14/09/2020";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"19/09/2020";"Canoas - R08";"DE 40 A 44 ANOS";1;8;"ME"
"10/09/2020";"Canoas - R08";"DE 30 A 34 ANOS";1;8;"ME"
"10/09/2020";"Canoas - R08";"DE 35 A 39 ANOS";1;8;"ME"
"16/09/2020";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"11/01/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";2;1;"CO"
"18/09/2020";"Canoas - R08";"80 ANOS OU MAIS";1;8;"ME"
"27/09/2020";"Canoas - R08";"DE 60 A 64 ANOS";1;8;"ME"
"19/09/2020";"Santo Ângelo - R11";"DE 75 A 79 ANOS";1;11;"MI"
"22/09/2020";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";4;1;"CO"
"10/04/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";4;1;"CO"
"28/06/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";3;1;"CO"
"11/09/2020";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"17/09/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"08/12/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";2;1;"CO"
"08/07/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"07/07/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";1;1;"CO"
"16/09/2020";"Porto Alegre - R10";"DE 45 A 49 ANOS";1;10;"ME"
"15/09/2020";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"18/06/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";3;1;"CO"
"28/09/2020";"Porto Alegre - R10";"DE 75 A 79 ANOS";1;10;"ME"
"13/09/2020";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"24/09/2020";"Santa Cruz do Sul - R28";"DE 60 A 64 ANOS";2;28;"VA"
"23/06/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";1;1;"CO"
"18/09/2020";"Santa Cruz do Sul - R28";"DE 50 A 54 ANOS";1;28;"VA"
"16/09/2020";"Lajeado - R29, R30";"DE 35 A 39 ANOS";1;29;"VA"
"26/02/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";3;1;"CO"
"28/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"06/05/2021";"Santa Maria - R01, R02";"DE 25 A 29 ANOS";1;1;"CO"
"14/09/2020";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"18/03/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";3;1;"CO"
"16/09/2020";"Novo Hamburgo - R07";"DE 75 A 79 ANOS";1;7;"ME"
"23/09/2020";"Erechim - R16";"DE 55 A 59 ANOS";1;16;"NO"
"16/09/2020";"Taquara - R06";"80 ANOS OU MAIS";1;6;"ME"
"23/05/2021";"Santa Maria - R01, R02";"DE 20 A 24 ANOS";2;1;"CO"
"10/09/2020";"Cruz Alta - R12";"DE 55 A 59 ANOS";1;12;"MI"
"14/09/2020";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"17/09/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"01/07/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";1;1;"CO"
"08/10/2020";"Santo Ângelo - R11";"DE 70 A 74 ANOS";1;11;"MI"
"13/09/2020";"Santo Ângelo - R11";"DE 75 A 79 ANOS";1;11;"MI"
"18/09/2020";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"13/09/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";1;10;"ME"
"18/09/2020";"Porto Alegre - R10";"DE 45 A 49 ANOS";1;10;"ME"
"26/09/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";3;10;"ME"
"29/04/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";2;1;"CO"
"23/05/2021";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";2;1;"CO"
"20/09/2020";"Porto Alegre - R10";"DE 30 A 34 ANOS";1;10;"ME"
"18/09/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";1;10;"ME"
"20/11/2020";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";2;1;"CO"
"19/09/2020";"Porto Alegre - R10";"DE 75 A 79 ANOS";1;10;"ME"
"24/09/2020";"Porto Alegre - R10";"DE 65 A 69 ANOS";4;10;"ME"
"13/09/2020";"Porto Alegre - R10";"DE 50 A 54 ANOS";1;10;"ME"
"23/03/2021";"Santa Maria - R01, R02";"DE 75 A 79 ANOS";3;1;"CO"
"18/09/2020";"Porto Alegre - R10";"DE 55 A 59 ANOS";2;10;"ME"
"10/09/2020";"Porto Alegre - R10";"DE 35 A 39 ANOS";2;10;"ME"
"05/07/2021";"Santa Maria - R01, R02";"DE 25 A 29 ANOS";1;1;"CO"
"17/09/2020";"Porto Alegre - R10";"DE 50 A 54 ANOS";2;10;"ME"
"24/09/2020";"Capão da Canoa - R04, R05";"DE 75 A 79 ANOS";1;4;"ME"
"20/09/2020";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";1;4;"ME"
"15/09/2020";"Capão da Canoa - R04, R05";"DE 75 A 79 ANOS";1;4;"ME"
"10/09/2020";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"21/09/2020";"Capão da Canoa - R04, R05";"DE 75 A 79 ANOS";2;4;"ME"
"15/09/2020";"Santa Cruz do Sul - R28";"80 ANOS OU MAIS";2;28;"VA"
"27/09/2020";"Santa Cruz do Sul - R28";"DE 70 A 74 ANOS";1;28;"VA"
"30/09/2020";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"06/06/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";6;1;"CO"
"25/09/2020";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"16/09/2020";"Lajeado - R29, R30";"DE 10 A 14 ANOS";1;29;"VA"
"25/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"08/07/2021";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";1;1;"CO"
"04/06/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"25/09/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";1;23;"SE"
"12/10/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";3;23;"SE"
"19/09/2020";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";1;7;"ME"
"13/05/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"03/02/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";2;1;"CO"
"26/09/2020";"Novo Hamburgo - R07";"DE 55 A 59 ANOS";1;7;"ME"
"24/09/2020";"Erechim - R16";"DE 50 A 54 ANOS";1;16;"NO"
"17/12/2020";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"04/05/2021";"Santa Maria - R01, R02";"DE 75 A 79 ANOS";2;1;"CO"
"12/09/2020";"Taquara - R06";"DE 75 A 79 ANOS";1;6;"ME"
"12/09/2020";"Taquara - R06";"DE 50 A 54 ANOS";1;6;"ME"
"22/09/2020";"Taquara - R06";"DE 70 A 74 ANOS";1;6;"ME"
"23/09/2020";"Santa Rosa - R14";"DE 75 A 79 ANOS";1;14;"MI"
"20/09/2020";"Palmeira das Missões - R15, R20";"DE 75 A 79 ANOS";1;15;"NO"
"10/05/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";2;1;"CO"
"06/12/2020";"Santa Maria - R01, R02";"DE 70 A 74 ANOS";2;1;"CO"
"26/09/2020";"Pelotas - R21";"DE 65 A 69 ANOS";1;21;"SU"
"28/09/2020";"Pelotas - R21";"80 ANOS OU MAIS";1;21;"SU"
"08/07/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";1;1;"CO"
"28/08/2020";"Pelotas - R21";"80 ANOS OU MAIS";1;21;"SU"
"04/12/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";3;1;"CO"
"11/09/2020";"Pelotas - R21";"DE 65 A 69 ANOS";1;21;"SU"
"24/09/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"22/09/2020";"Canoas - R08";"DE 65 A 69 ANOS";3;8;"ME"
"11/09/2020";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"12/09/2020";"Canoas - R08";"80 ANOS OU MAIS";1;8;"ME"
"18/09/2020";"Santo Ângelo - R11";"DE 45 A 49 ANOS";1;11;"MI"
"17/09/2020";"Passo Fundo - R17, R18, R19";"DE 25 A 29 ANOS";1;17;"NO"
"18/09/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"22/09/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"05/07/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";2;1;"CO"
"18/04/2021";"Santa Maria - R01, R02";"DE 40 A 44 ANOS";1;1;"CO"
"02/06/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";2;1;"CO"
"17/09/2020";"Porto Alegre - R10";"DE 75 A 79 ANOS";1;10;"ME"
"25/05/2021";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";2;1;"CO"
"16/09/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";3;10;"ME"
"23/09/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";3;10;"ME"
"15/09/2020";"Porto Alegre - R10";"DE 0 A 4 ANOS";1;10;"ME"
