"DT_INCLUSAO";"Qualificação_Municípios.Região Covid-19";"Total de Casos";"Cod_Região";"Cod_Macro"
"08/06/2021";"Guaíba - R09";30;9;"ME"
"08/06/2021";"Santo Ângelo - R11";218;11;"MI"
"08/06/2021";"Erechim - R16";69;16;"NO"
"08/06/2021";"Santa Maria - R01, R02";189;1;"CO"
"08/06/2021";"Canoas - R08";150;8;"ME"
"08/06/2021";"Uruguaiana - R03";131;3;"CO"
"08/06/2021";"Lajeado - R29, R30";114;29;"VA"
"08/06/2021";"Cachoeira do Sul - R27";52;27;"VA"
"08/06/2021";"Bagé - R22";53;22;"SU"
"08/06/2021";"Novo Hamburgo - R07";145;7;"ME"
"08/06/2021";"Porto Alegre - R10";158;10;"ME"
"08/06/2021";"Cruz Alta - R12";32;12;"MI"
"07/06/2021";"Guaíba - R09";174;9;"ME"
"07/06/2021";"Canoas - R08";565;8;"ME"
"07/06/2021";"Bagé - R22";69;22;"SU"
"07/06/2021";"Erechim - R16";16;16;"NO"
"07/06/2021";"Ijuí - R13";43;13;"MI"
"07/06/2021";"Pelotas - R21";227;21;"SU"
"07/06/2021";"Santa Maria - R01, R02";288;1;"CO"
"07/06/2021";"Uruguaiana - R03";73;3;"CO"
"06/06/2021";"Pelotas - R21";196;21;"SU"
"09/06/2021";"Erechim - R16";302;16;"NO"
"09/06/2021";"Passo Fundo - R17, R18, R19";1134;17;"NO"
"09/06/2021";"Santo Ângelo - R11";408;11;"MI"
"09/06/2021";"Caxias do Sul - R23, R24, R25, R26";1118;23;"SE"
"07/06/2021";"Novo Hamburgo - R07";129;7;"ME"
"04/06/2021";"Cachoeira do Sul - R27";135;27;"VA"
"07/06/2021";"Lajeado - R29, R30";20;29;"VA"
"08/06/2021";"Santa Cruz do Sul - R28";89;28;"VA"
"08/06/2021";"Taquara - R06";16;6;"ME"
"09/06/2021";"Canoas - R08";791;8;"ME"
"09/06/2021";"Taquara - R06";87;6;"ME"
"09/06/2021";"Lajeado - R29, R30";300;29;"VA"
"09/06/2021";"Palmeira das Missões - R15, R20";485;15;"NO"
"09/06/2021";"Santa Cruz do Sul - R28";341;28;"VA"
"07/06/2021";"Santa Cruz do Sul - R28";13;28;"VA"
"07/06/2021";"Cachoeira do Sul - R27";41;27;"VA"
"06/06/2021";"Uruguaiana - R03";63;3;"CO"
"06/06/2021";"Cruz Alta - R12";52;12;"MI"
"09/06/2021";"Ijuí - R13";419;13;"MI"
"09/06/2021";"Cruz Alta - R12";132;12;"MI"
"09/06/2021";"Pelotas - R21";526;21;"SU"
"09/06/2021";"Guaíba - R09";290;9;"ME"
"07/06/2021";"Taquara - R06";6;6;"ME"
"09/06/2021";"Capão da Canoa - R04, R05";253;4;"ME"
"06/06/2021";"Palmeira das Missões - R15, R20";58;15;"NO"
"06/06/2021";"Novo Hamburgo - R07";471;7;"ME"
"06/06/2021";"Santa Rosa - R14";23;14;"MI"
"06/06/2021";"Passo Fundo - R17, R18, R19";169;17;"NO"
"06/06/2021";"Santo Ângelo - R11";35;11;"MI"
"06/06/2021";"Santa Maria - R01, R02";29;1;"CO"
"06/06/2021";"Porto Alegre - R10";18;10;"ME"
"06/06/2021";"Ijuí - R13";90;13;"MI"
"06/06/2021";"Bagé - R22";80;22;"SU"
"09/06/2021";"Uruguaiana - R03";461;3;"CO"
"09/06/2021";"Novo Hamburgo - R07";311;7;"ME"
"09/06/2021";"Porto Alegre - R10";645;10;"ME"
"09/06/2021";"Santa Maria - R01, R02";473;1;"CO"
"06/06/2021";"Cachoeira do Sul - R27";110;27;"VA"
"09/06/2021";"Bagé - R22";285;22;"SU"
"09/06/2021";"Cachoeira do Sul - R27";401;27;"VA"
"04/06/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"05/06/2021";"Ijuí - R13";219;13;"MI"
"05/06/2021";"Palmeira das Missões - R15, R20";198;15;"NO"
"05/06/2021";"Canoas - R08";427;8;"ME"
"04/06/2021";"Lajeado - R29, R30";12;29;"VA"
"04/06/2021";"Canoas - R08";9;8;"ME"
"04/06/2021";"Palmeira das Missões - R15, R20";47;15;"NO"
"04/06/2021";"Santa Cruz do Sul - R28";7;28;"VA"
"04/06/2021";"Santa Rosa - R14";17;14;"MI"
"04/06/2021";"Pelotas - R21";256;21;"SU"
"06/06/2021";"Canoas - R08";5;8;"ME"
"06/06/2021";"Erechim - R16";3;16;"NO"
"06/06/2021";"Caxias do Sul - R23, R24, R25, R26";107;23;"SE"
"04/06/2021";"Porto Alegre - R10";22;10;"ME"
"04/06/2021";"Santa Maria - R01, R02";25;1;"CO"
"04/06/2021";"Novo Hamburgo - R07";4;7;"ME"
"05/06/2021";"Bagé - R22";131;22;"SU"
"05/06/2021";"Passo Fundo - R17, R18, R19";581;17;"NO"
"05/06/2021";"Santo Ângelo - R11";118;11;"MI"
"05/06/2021";"Capão da Canoa - R04, R05";69;4;"ME"
"05/06/2021";"Santa Cruz do Sul - R28";121;28;"VA"
"05/06/2021";"Caxias do Sul - R23, R24, R25, R26";418;23;"SE"
"05/06/2021";"Lajeado - R29, R30";117;29;"VA"
"05/06/2021";"Santa Rosa - R14";328;14;"MI"
"05/06/2021";"Cachoeira do Sul - R27";169;27;"VA"
"06/06/2021";"Lajeado - R29, R30";3;29;"VA"
"06/06/2021";"Capão da Canoa - R04, R05";37;4;"ME"
"06/06/2021";"Taquara - R06";1;6;"ME"
"06/06/2021";"Santa Cruz do Sul - R28";1;28;"VA"
"03/06/2021";"Passo Fundo - R17, R18, R19";646;17;"NO"
"03/06/2021";"Santo Ângelo - R11";330;11;"MI"
"03/06/2021";"Santa Rosa - R14";192;14;"MI"
"03/06/2021";"Lajeado - R29, R30";154;29;"VA"
"03/06/2021";"Guaíba - R09";97;9;"ME"
"03/06/2021";"Ijuí - R13";182;13;"MI"
"03/06/2021";"Cachoeira do Sul - R27";200;27;"VA"
"03/06/2021";"Palmeira das Missões - R15, R20";329;15;"NO"
"03/06/2021";"Bagé - R22";158;22;"SU"
"03/06/2021";"Porto Alegre - R10";340;10;"ME"
"03/06/2021";"Caxias do Sul - R23, R24, R25, R26";1035;23;"SE"
"03/06/2021";"Canoas - R08";304;8;"ME"
"03/06/2021";"Novo Hamburgo - R07";418;7;"ME"
"03/06/2021";"Santa Maria - R01, R02";308;1;"CO"
"03/06/2021";"Erechim - R16";96;16;"NO"
"03/06/2021";"Taquara - R06";6;6;"ME"
"05/06/2021";"Cruz Alta - R12";195;12;"MI"
"05/06/2021";"Santa Maria - R01, R02";124;1;"CO"
"05/06/2021";"Pelotas - R21";355;21;"SU"
"05/06/2021";"Guaíba - R09";75;9;"ME"
"05/06/2021";"Erechim - R16";210;16;"NO"
"05/06/2021";"Porto Alegre - R10";139;10;"ME"
"05/06/2021";"Uruguaiana - R03";125;3;"CO"
"05/06/2021";"Novo Hamburgo - R07";93;7;"ME"
"07/06/2021";"Cruz Alta - R12";26;12;"MI"
"03/06/2021";"Cruz Alta - R12";88;12;"MI"
"03/06/2021";"Capão da Canoa - R04, R05";66;4;"ME"
"03/06/2021";"Uruguaiana - R03";178;3;"CO"
"03/06/2021";"Pelotas - R21";275;21;"SU"
"03/06/2021";"Santa Cruz do Sul - R28";326;28;"VA"
"05/06/2021";"Taquara - R06";14;6;"ME"
"10/06/2021";"Passo Fundo - R17, R18, R19";614;17;"NO"
"10/06/2021";"Caxias do Sul - R23, R24, R25, R26";963;23;"SE"
"10/06/2021";"Erechim - R16";277;16;"NO"
"10/06/2021";"Canoas - R08";413;8;"ME"
"10/06/2021";"Palmeira das Missões - R15, R20";373;15;"NO"
"10/06/2021";"Ijuí - R13";141;13;"MI"
"10/06/2021";"Santa Cruz do Sul - R28";166;28;"VA"
"10/06/2021";"Novo Hamburgo - R07";230;7;"ME"
"10/06/2021";"Cruz Alta - R12";86;12;"MI"
"10/06/2021";"Cachoeira do Sul - R27";167;27;"VA"
"10/06/2021";"Porto Alegre - R10";263;10;"ME"
"10/06/2021";"Santa Maria - R01, R02";220;1;"CO"
"10/06/2021";"Pelotas - R21";531;21;"SU"
"10/06/2021";"Uruguaiana - R03";226;3;"CO"
"10/06/2021";"Santa Rosa - R14";333;14;"MI"
"10/06/2021";"Guaíba - R09";158;9;"ME"
"10/06/2021";"Lajeado - R29, R30";165;29;"VA"
"10/06/2021";"Santo Ângelo - R11";301;11;"MI"
"10/06/2021";"Capão da Canoa - R04, R05";196;4;"ME"
"10/06/2021";"Bagé - R22";25;22;"SU"
"10/06/2021";"Taquara - R06";67;6;"ME"
"15/06/2021";"Uruguaiana - R03";194;3;"CO"
"15/06/2021";"Caxias do Sul - R23, R24, R25, R26";1056;23;"SE"
"15/06/2021";"Passo Fundo - R17, R18, R19";612;17;"NO"
"15/06/2021";"Pelotas - R21";263;21;"SU"
"15/06/2021";"Palmeira das Missões - R15, R20";486;15;"NO"
"15/06/2021";"Santa Rosa - R14";350;14;"MI"
"15/06/2021";"Bagé - R22";327;22;"SU"
"15/06/2021";"Lajeado - R29, R30";178;29;"VA"
"15/06/2021";"Novo Hamburgo - R07";242;7;"ME"
"15/06/2021";"Porto Alegre - R10";524;10;"ME"
"15/06/2021";"Santo Ângelo - R11";238;11;"MI"
"15/06/2021";"Santa Maria - R01, R02";576;1;"CO"
"15/06/2021";"Canoas - R08";370;8;"ME"
"15/06/2021";"Ijuí - R13";259;13;"MI"
"15/06/2021";"Guaíba - R09";193;9;"ME"
"15/06/2021";"Capão da Canoa - R04, R05";194;4;"ME"
"11/06/2021";"Caxias do Sul - R23, R24, R25, R26";801;23;"SE"
"11/06/2021";"Santo Ângelo - R11";266;11;"MI"
"11/06/2021";"Uruguaiana - R03";255;3;"CO"
"11/06/2021";"Cruz Alta - R12";161;12;"MI"
"11/06/2021";"Santa Rosa - R14";296;14;"MI"
"11/06/2021";"Canoas - R08";319;8;"ME"
"11/06/2021";"Novo Hamburgo - R07";416;7;"ME"
"11/06/2021";"Erechim - R16";209;16;"NO"
"11/06/2021";"Santa Maria - R01, R02";209;1;"CO"
"11/06/2021";"Porto Alegre - R10";355;10;"ME"
"11/06/2021";"Pelotas - R21";442;21;"SU"
"11/06/2021";"Cachoeira do Sul - R27";143;27;"VA"
"11/06/2021";"Palmeira das Missões - R15, R20";245;15;"NO"
"11/06/2021";"Passo Fundo - R17, R18, R19";745;17;"NO"
"11/06/2021";"Capão da Canoa - R04, R05";108;4;"ME"
"11/06/2021";"Guaíba - R09";88;9;"ME"
"11/06/2021";"Lajeado - R29, R30";130;29;"VA"
"11/06/2021";"Bagé - R22";39;22;"SU"
"11/06/2021";"Santa Cruz do Sul - R28";209;28;"VA"
"11/06/2021";"Taquara - R06";25;6;"ME"
"14/06/2021";"Santa Maria - R01, R02";103;1;"CO"
"14/06/2021";"Caxias do Sul - R23, R24, R25, R26";51;23;"SE"
"14/06/2021";"Bagé - R22";15;22;"SU"
"14/06/2021";"Palmeira das Missões - R15, R20";62;15;"NO"
"14/06/2021";"Passo Fundo - R17, R18, R19";294;17;"NO"
"14/06/2021";"Santa Rosa - R14";7;14;"MI"
"14/06/2021";"Canoas - R08";28;8;"ME"
"14/06/2021";"Erechim - R16";11;16;"NO"
"14/06/2021";"Santa Cruz do Sul - R28";14;28;"VA"
"14/06/2021";"Pelotas - R21";137;21;"SU"
"14/06/2021";"Santo Ângelo - R11";12;11;"MI"
"14/06/2021";"Cruz Alta - R12";5;12;"MI"
"14/06/2021";"Novo Hamburgo - R07";9;7;"ME"
"15/06/2021";"Cachoeira do Sul - R27";308;27;"VA"
"15/06/2021";"Erechim - R16";234;16;"NO"
"15/06/2021";"Cruz Alta - R12";100;12;"MI"
"15/06/2021";"Taquara - R06";38;6;"ME"
"11/06/2021";"Ijuí - R13";199;13;"MI"
"14/06/2021";"Guaíba - R09";13;9;"ME"
"14/06/2021";"Capão da Canoa - R04, R05";22;4;"ME"
"15/06/2021";"Santa Cruz do Sul - R28";222;28;"VA"
"14/06/2021";"Ijuí - R13";24;13;"MI"
"14/06/2021";"Uruguaiana - R03";7;3;"CO"
"14/06/2021";"Cachoeira do Sul - R27";31;27;"VA"
"14/06/2021";"Lajeado - R29, R30";16;29;"VA"
"14/06/2021";"Porto Alegre - R10";12;10;"ME"
"12/06/2021";"Palmeira das Missões - R15, R20";225;15;"NO"
"12/06/2021";"Bagé - R22";116;22;"SU"
"12/06/2021";"Uruguaiana - R03";146;3;"CO"
"12/06/2021";"Caxias do Sul - R23, R24, R25, R26";696;23;"SE"
"12/06/2021";"Cachoeira do Sul - R27";162;27;"VA"
"12/06/2021";"Passo Fundo - R17, R18, R19";523;17;"NO"
"12/06/2021";"Ijuí - R13";213;13;"MI"
"12/06/2021";"Lajeado - R29, R30";142;29;"VA"
"12/06/2021";"Santa Rosa - R14";248;14;"MI"
"12/06/2021";"Pelotas - R21";496;21;"SU"
"12/06/2021";"Santa Cruz do Sul - R28";206;28;"VA"
"12/06/2021";"Erechim - R16";252;16;"NO"
"12/06/2021";"Santo Ângelo - R11";137;11;"MI"
"12/06/2021";"Santa Maria - R01, R02";156;1;"CO"
"12/06/2021";"Guaíba - R09";111;9;"ME"
"13/06/2021";"Santa Cruz do Sul - R28";4;28;"VA"
"13/06/2021";"Santa Maria - R01, R02";30;1;"CO"
"13/06/2021";"Capão da Canoa - R04, R05";18;4;"ME"
"13/06/2021";"Palmeira das Missões - R15, R20";51;15;"NO"
"13/06/2021";"Canoas - R08";7;8;"ME"
"13/06/2021";"Erechim - R16";2;16;"NO"
"13/06/2021";"Porto Alegre - R10";9;10;"ME"
"13/06/2021";"Santo Ângelo - R11";27;11;"MI"
"16/06/2021";"Santa Cruz do Sul - R28";181;28;"VA"
"16/06/2021";"Santa Maria - R01, R02";486;1;"CO"
"16/06/2021";"Ijuí - R13";148;13;"MI"
"16/06/2021";"Canoas - R08";167;8;"ME"
"16/06/2021";"Cachoeira do Sul - R27";152;27;"VA"
"16/06/2021";"Erechim - R16";223;16;"NO"
"16/06/2021";"Lajeado - R29, R30";196;29;"VA"
"16/06/2021";"Caxias do Sul - R23, R24, R25, R26";936;23;"SE"
"16/06/2021";"Capão da Canoa - R04, R05";119;4;"ME"
"16/06/2021";"Palmeira das Missões - R15, R20";175;15;"NO"
"16/06/2021";"Pelotas - R21";315;21;"SU"
"16/06/2021";"Uruguaiana - R03";505;3;"CO"
"16/06/2021";"Santa Rosa - R14";224;14;"MI"
"16/06/2021";"Passo Fundo - R17, R18, R19";430;17;"NO"
"16/06/2021";"Guaíba - R09";103;9;"ME"
"16/06/2021";"Novo Hamburgo - R07";253;7;"ME"
"16/06/2021";"Porto Alegre - R10";265;10;"ME"
"16/06/2021";"Santo Ângelo - R11";129;11;"MI"
"16/06/2021";"Bagé - R22";67;22;"SU"
"16/06/2021";"Cruz Alta - R12";144;12;"MI"
"16/06/2021";"Taquara - R06";74;6;"ME"
"17/06/2021";"Uruguaiana - R03";305;3;"CO"
"17/06/2021";"Santo Ângelo - R11";162;11;"MI"
"17/06/2021";"Santa Rosa - R14";286;14;"MI"
"12/06/2021";"Capão da Canoa - R04, R05";133;4;"ME"
"12/06/2021";"Novo Hamburgo - R07";374;7;"ME"
"13/06/2021";"Passo Fundo - R17, R18, R19";157;17;"NO"
"13/06/2021";"Caxias do Sul - R23, R24, R25, R26";53;23;"SE"
"13/06/2021";"Uruguaiana - R03";44;3;"CO"
"13/06/2021";"Cachoeira do Sul - R27";18;27;"VA"
"13/06/2021";"Pelotas - R21";209;21;"SU"
"13/06/2021";"Cruz Alta - R12";4;12;"MI"
"13/06/2021";"Guaíba - R09";1;9;"ME"
"12/06/2021";"Porto Alegre - R10";324;10;"ME"
"17/06/2021";"Erechim - R16";193;16;"NO"
"17/06/2021";"Lajeado - R29, R30";112;29;"VA"
"17/06/2021";"Palmeira das Missões - R15, R20";187;15;"NO"
"17/06/2021";"Novo Hamburgo - R07";309;7;"ME"
"17/06/2021";"Passo Fundo - R17, R18, R19";416;17;"NO"
"17/06/2021";"Caxias do Sul - R23, R24, R25, R26";889;23;"SE"
"17/06/2021";"Santa Maria - R01, R02";274;1;"CO"
"17/06/2021";"Taquara - R06";20;6;"ME"
"17/06/2021";"Bagé - R22";39;22;"SU"
"17/06/2021";"Santa Cruz do Sul - R28";375;28;"VA"
"17/06/2021";"Canoas - R08";155;8;"ME"
"12/06/2021";"Cruz Alta - R12";147;12;"MI"
"12/06/2021";"Taquara - R06";107;6;"ME"
"12/06/2021";"Canoas - R08";314;8;"ME"
"13/06/2021";"Santa Rosa - R14";21;14;"MI"
"13/06/2021";"Ijuí - R13";18;13;"MI"
"13/06/2021";"Bagé - R22";15;22;"SU"
"17/06/2021";"Cachoeira do Sul - R27";127;27;"VA"
"17/06/2021";"Ijuí - R13";184;13;"MI"
"17/06/2021";"Capão da Canoa - R04, R05";66;4;"ME"
"17/06/2021";"Guaíba - R09";88;9;"ME"
"13/06/2021";"Taquara - R06";3;6;"ME"
"17/06/2021";"Cruz Alta - R12";65;12;"MI"
"21/06/2021";"Porto Alegre - R10";46;10;"ME"
"18/06/2021";"Caxias do Sul - R23, R24, R25, R26";1370;23;"SE"
"18/06/2021";"Palmeira das Missões - R15, R20";180;15;"NO"
"18/06/2021";"Cachoeira do Sul - R27";202;27;"VA"
"18/06/2021";"Canoas - R08";426;8;"ME"
"18/06/2021";"Santa Cruz do Sul - R28";149;28;"VA"
"18/06/2021";"Santa Rosa - R14";234;14;"MI"
"18/06/2021";"Guaíba - R09";232;9;"ME"
"18/06/2021";"Ijuí - R13";247;13;"MI"
"18/06/2021";"Erechim - R16";128;16;"NO"
"18/06/2021";"Pelotas - R21";664;21;"SU"
"18/06/2021";"Santa Maria - R01, R02";439;1;"CO"
"18/06/2021";"Porto Alegre - R10";2659;10;"ME"
"18/06/2021";"Passo Fundo - R17, R18, R19";621;17;"NO"
"18/06/2021";"Lajeado - R29, R30";84;29;"VA"
"18/06/2021";"Uruguaiana - R03";406;3;"CO"
"18/06/2021";"Bagé - R22";88;22;"SU"
"18/06/2021";"Novo Hamburgo - R07";572;7;"ME"
"18/06/2021";"Capão da Canoa - R04, R05";594;4;"ME"
"18/06/2021";"Taquara - R06";13;6;"ME"
"18/06/2021";"Santo Ângelo - R11";341;11;"MI"
"17/06/2021";"Porto Alegre - R10";134;10;"ME"
"17/06/2021";"Pelotas - R21";378;21;"SU"
"18/06/2021";"Cruz Alta - R12";82;12;"MI"
"19/06/2021";"Caxias do Sul - R23, R24, R25, R26";1206;23;"SE"
"19/06/2021";"Erechim - R16";87;16;"NO"
"19/06/2021";"Cachoeira do Sul - R27";127;27;"VA"
"19/06/2021";"Palmeira das Missões - R15, R20";241;15;"NO"
"19/06/2021";"Santa Rosa - R14";147;14;"MI"
"19/06/2021";"Novo Hamburgo - R07";221;7;"ME"
"19/06/2021";"Ijuí - R13";140;13;"MI"
"19/06/2021";"Guaíba - R09";119;9;"ME"
"19/06/2021";"Lajeado - R29, R30";113;29;"VA"
"19/06/2021";"Taquara - R06";128;6;"ME"
"19/06/2021";"Passo Fundo - R17, R18, R19";342;17;"NO"
"19/06/2021";"Bagé - R22";144;22;"SU"
"19/06/2021";"Santa Cruz do Sul - R28";149;28;"VA"
"19/06/2021";"Canoas - R08";120;8;"ME"
"19/06/2021";"Uruguaiana - R03";272;3;"CO"
"19/06/2021";"Santo Ângelo - R11";203;11;"MI"
"19/06/2021";"Pelotas - R21";474;21;"SU"
"19/06/2021";"Cruz Alta - R12";93;12;"MI"
"19/06/2021";"Porto Alegre - R10";496;10;"ME"
"19/06/2021";"Capão da Canoa - R04, R05";289;4;"ME"
"20/06/2021";"Pelotas - R21";69;21;"SU"
"20/06/2021";"Cruz Alta - R12";57;12;"MI"
"20/06/2021";"Caxias do Sul - R23, R24, R25, R26";27;23;"SE"
"20/06/2021";"Canoas - R08";19;8;"ME"
"20/06/2021";"Passo Fundo - R17, R18, R19";133;17;"NO"
"20/06/2021";"Novo Hamburgo - R07";5;7;"ME"
"22/06/2021";"Canoas - R08";259;8;"ME"
"22/06/2021";"Lajeado - R29, R30";179;29;"VA"
"22/06/2021";"Santa Maria - R01, R02";446;1;"CO"
"22/06/2021";"Caxias do Sul - R23, R24, R25, R26";754;23;"SE"
"22/06/2021";"Palmeira das Missões - R15, R20";297;15;"NO"
"22/06/2021";"Erechim - R16";170;16;"NO"
"22/06/2021";"Santo Ângelo - R11";195;11;"MI"
"22/06/2021";"Ijuí - R13";297;13;"MI"
"22/06/2021";"Santa Rosa - R14";277;14;"MI"
"22/06/2021";"Santa Cruz do Sul - R28";145;28;"VA"
"22/06/2021";"Passo Fundo - R17, R18, R19";459;17;"NO"
"22/06/2021";"Bagé - R22";91;22;"SU"
"22/06/2021";"Cruz Alta - R12";65;12;"MI"
"21/06/2021";"Passo Fundo - R17, R18, R19";164;17;"NO"
"21/06/2021";"Cruz Alta - R12";12;12;"MI"
"21/06/2021";"Erechim - R16";11;16;"NO"
"21/06/2021";"Santo Ângelo - R11";42;11;"MI"
"21/06/2021";"Uruguaiana - R03";54;3;"CO"
"21/06/2021";"Pelotas - R21";238;21;"SU"
"21/06/2021";"Palmeira das Missões - R15, R20";52;15;"NO"
"21/06/2021";"Santa Rosa - R14";33;14;"MI"
"22/06/2021";"Pelotas - R21";330;21;"SU"
"22/06/2021";"Uruguaiana - R03";611;3;"CO"
"22/06/2021";"Novo Hamburgo - R07";607;7;"ME"
"22/06/2021";"Capão da Canoa - R04, R05";223;4;"ME"
"22/06/2021";"Porto Alegre - R10";341;10;"ME"
"22/06/2021";"Guaíba - R09";402;9;"ME"
"19/06/2021";"Santa Maria - R01, R02";225;1;"CO"
"20/06/2021";"Capão da Canoa - R04, R05";23;4;"ME"
"21/06/2021";"Lajeado - R29, R30";28;29;"VA"
"21/06/2021";"Canoas - R08";56;8;"ME"
"21/06/2021";"Santa Cruz do Sul - R28";23;28;"VA"
"21/06/2021";"Bagé - R22";86;22;"SU"
"21/06/2021";"Caxias do Sul - R23, R24, R25, R26";107;23;"SE"
"21/06/2021";"Cachoeira do Sul - R27";14;27;"VA"
"22/06/2021";"Cachoeira do Sul - R27";197;27;"VA"
"22/06/2021";"Taquara - R06";26;6;"ME"
"20/06/2021";"Uruguaiana - R03";36;3;"CO"
"20/06/2021";"Porto Alegre - R10";10;10;"ME"
"20/06/2021";"Santo Ângelo - R11";56;11;"MI"
"20/06/2021";"Bagé - R22";27;22;"SU"
"20/06/2021";"Palmeira das Missões - R15, R20";93;15;"NO"
"21/06/2021";"Ijuí - R13";65;13;"MI"
"20/06/2021";"Taquara - R06";3;6;"ME"
"20/06/2021";"Santa Rosa - R14";1;14;"MI"
"20/06/2021";"Ijuí - R13";21;13;"MI"
"20/06/2021";"Cachoeira do Sul - R27";42;27;"VA"
"20/06/2021";"Santa Maria - R01, R02";32;1;"CO"
"21/06/2021";"Santa Maria - R01, R02";126;1;"CO"
"21/06/2021";"Novo Hamburgo - R07";26;7;"ME"
"21/06/2021";"Guaíba - R09";6;9;"ME"
"21/06/2021";"Taquara - R06";5;6;"ME"
"21/06/2021";"Capão da Canoa - R04, R05";15;4;"ME"
"20/06/2021";"Lajeado - R29, R30";1;29;"VA"
"20/06/2021";"Santa Cruz do Sul - R28";5;28;"VA"
"20/06/2021";"Guaíba - R09";2;9;"ME"
"30/06/2021";"Lajeado - R29, R30";52;29;"VA"
"30/06/2021";"Caxias do Sul - R23, R24, R25, R26";246;23;"SE"
"30/06/2021";"Capão da Canoa - R04, R05";46;4;"ME"
"30/06/2021";"Palmeira das Missões - R15, R20";120;15;"NO"
"30/06/2021";"Cachoeira do Sul - R27";37;27;"VA"
"30/06/2021";"Santa Rosa - R14";57;14;"MI"
"30/06/2021";"Passo Fundo - R17, R18, R19";96;17;"NO"
"29/06/2021";"Santa Rosa - R14";158;14;"MI"
"29/06/2021";"Palmeira das Missões - R15, R20";174;15;"NO"
"29/06/2021";"Passo Fundo - R17, R18, R19";314;17;"NO"
"29/06/2021";"Caxias do Sul - R23, R24, R25, R26";651;23;"SE"
"29/06/2021";"Santo Ângelo - R11";106;11;"MI"
"29/06/2021";"Cachoeira do Sul - R27";138;27;"VA"
"29/06/2021";"Canoas - R08";186;8;"ME"
"29/06/2021";"Pelotas - R21";373;21;"SU"
"29/06/2021";"Lajeado - R29, R30";178;29;"VA"
"29/06/2021";"Santa Cruz do Sul - R28";205;28;"VA"
"28/06/2021";"Passo Fundo - R17, R18, R19";179;17;"NO"
"28/06/2021";"Ijuí - R13";35;13;"MI"
"28/06/2021";"Porto Alegre - R10";10;10;"ME"
"28/06/2021";"Pelotas - R21";32;21;"SU"
"28/06/2021";"Bagé - R22";18;22;"SU"
"28/06/2021";"Santa Maria - R01, R02";39;1;"CO"
"26/06/2021";"Porto Alegre - R10";303;10;"ME"
"26/06/2021";"Uruguaiana - R03";240;3;"CO"
"26/06/2021";"Ijuí - R13";143;13;"MI"
"26/06/2021";"Novo Hamburgo - R07";224;7;"ME"
"26/06/2021";"Caxias do Sul - R23, R24, R25, R26";973;23;"SE"
"26/06/2021";"Santa Maria - R01, R02";346;1;"CO"
"26/06/2021";"Palmeira das Missões - R15, R20";176;15;"NO"
"26/06/2021";"Pelotas - R21";362;21;"SU"
"26/06/2021";"Guaíba - R09";22;9;"ME"
"26/06/2021";"Canoas - R08";123;8;"ME"
"26/06/2021";"Erechim - R16";143;16;"NO"
"26/06/2021";"Santa Cruz do Sul - R28";110;28;"VA"
"26/06/2021";"Santa Rosa - R14";144;14;"MI"
"26/06/2021";"Santo Ângelo - R11";80;11;"MI"
"26/06/2021";"Passo Fundo - R17, R18, R19";366;17;"NO"
"29/06/2021";"Novo Hamburgo - R07";268;7;"ME"
"29/06/2021";"Uruguaiana - R03";386;3;"CO"
"29/06/2021";"Guaíba - R09";116;9;"ME"
"29/06/2021";"Santa Maria - R01, R02";435;1;"CO"
"29/06/2021";"Taquara - R06";37;6;"ME"
"29/06/2021";"Bagé - R22";97;22;"SU"
"25/06/2021";"Ijuí - R13";150;13;"MI"
"25/06/2021";"Novo Hamburgo - R07";389;7;"ME"
"25/06/2021";"Capão da Canoa - R04, R05";149;4;"ME"
"25/06/2021";"Passo Fundo - R17, R18, R19";345;17;"NO"
"25/06/2021";"Palmeira das Missões - R15, R20";242;15;"NO"
"25/06/2021";"Caxias do Sul - R23, R24, R25, R26";804;23;"SE"
"25/06/2021";"Santa Maria - R01, R02";185;1;"CO"
"25/06/2021";"Lajeado - R29, R30";97;29;"VA"
"25/06/2021";"Santa Cruz do Sul - R28";102;28;"VA"
"25/06/2021";"Canoas - R08";277;8;"ME"
"25/06/2021";"Pelotas - R21";325;21;"SU"
"25/06/2021";"Guaíba - R09";111;9;"ME"
"25/06/2021";"Erechim - R16";134;16;"NO"
"25/06/2021";"Cachoeira do Sul - R27";131;27;"VA"
"25/06/2021";"Uruguaiana - R03";259;3;"CO"
"25/06/2021";"Bagé - R22";154;22;"SU"
"25/06/2021";"Porto Alegre - R10";1445;10;"ME"
"25/06/2021";"Santo Ângelo - R11";140;11;"MI"
"25/06/2021";"Cruz Alta - R12";100;12;"MI"
"25/06/2021";"Taquara - R06";29;6;"ME"
"29/06/2021";"Porto Alegre - R10";228;10;"ME"
"29/06/2021";"Capão da Canoa - R04, R05";85;4;"ME"
"27/06/2021";"Caxias do Sul - R23, R24, R25, R26";189;23;"SE"
"27/06/2021";"Santa Maria - R01, R02";46;1;"CO"
"27/06/2021";"Novo Hamburgo - R07";6;7;"ME"
"27/06/2021";"Pelotas - R21";107;21;"SU"
"27/06/2021";"Uruguaiana - R03";25;3;"CO"
"27/06/2021";"Porto Alegre - R10";67;10;"ME"
"27/06/2021";"Canoas - R08";22;8;"ME"
"27/06/2021";"Capão da Canoa - R04, R05";7;4;"ME"
